,Avg. sheep,Avg. wolves
2889,126.33,41.84
2890,130.16,62.55
2891,84.1,18.66
2892,114.8,23.52
2893,88.56,24.58
2894,79.55,25.5
2895,91.87,18.19
2896,74.8,17.21
2897,79.06,15.34
2898,213.65,30.83
2899,229.91,26.44
2900,223.86,29.71
2901,190.24,34.37
2902,201.8,42.14
2903,282.18,46.23
2904,221.94,28.79
2905,133.18,198.84
2906,118.49,189.53
2907,134.54,193.44
2908,194.7,149.34
2909,120.39,80.61
2910,283.6,65.38
2911,141.4,202.91
2912,103.71,17.03
2913,106.86,18.49
2914,112.54,20.47
2915,402.3,64.43
2916,111.67,16.46
2917,110.77,18.27
2918,109.49,16.83
2919,339.37,140.66
2920,267.61,156.2
2921,118.56,18.61
2922,248.31,175.71
2923,398.77,121.37
2924,490.22,41.81
2925,312.4,171.83
2926,134.74,45.28
2927,101.97,47.29
2928,125.23,56.17
2929,121.44,52.44
2930,137.81,54.31
2931,141.72,53.7
2932,130.02,48.13
2933,141.04,48.5
2934,138.71,40.15
2935,109.36,43.39
2936,147.21,48.98
2937,118.39,39.78
2938,131.03,45.43
2939,156.42,43.37
2940,180.02,74.25
2941,171.83,64.87
2942,154.17,40.85
2943,153.7,27.7
2944,133.78,105.78
2945,156.17,86.31
2946,209.16,47.43
2947,105.44,32.22
2948,136.63,52.78
2949,145.22,55.12
2950,105.45,29.94
2951,92.99,40.79
2952,98.88,43.49
2953,101.72,41.88
2954,190.16,225.63
2955,249.81,172.88
2956,246.34,202.39
2957,170.52,197.41
2958,242.09,163.38
2959,237.81,196.89
2960,162.41,230.99
2961,198.66,182.3
2962,215.61,157.88
2963,236.11,201.64
2964,189.29,222.66
2965,221.68,158.08
2966,227.22,152.33
2967,202.7,166.14
2968,300.38,124.83
2969,324.17,115.3
2970,263.66,93.28
2971,196.45,88.13
2972,294.3,127.37
2973,209.84,69.79
2974,170.81,293.08
2975,137.37,46.16
2976,152.34,68.57
2977,157.51,90.19
2978,104.17,66.17
2979,126.66,110.21
2980,145.27,38.7
2981,124.41,56.71
2982,129.57,40.2
2983,124.27,43.92
2984,146.1,45.2
2985,211.84,110.58
2986,136.87,26.41
2987,122.47,50.17
2988,124.68,33.55
2989,358.16,84.4
2990,309.46,72.43
2991,162.76,36.95
2992,306.69,114.07
2993,288.47,68.83
2994,266.38,158.43
2995,369.87,76.99
2996,147.39,95.82
2997,170.49,89.39
2998,139.42,79.3
2999,118.35,86.69
3000,188.48,60.08
3001,161.75,158.69
3002,171.01,82.83
3003,224.6,171.49
3004,216.47,118.08
3005,255.55,125.93
3006,233.5,165.9
3007,145.11,74.73
3008,220.27,165.99
3009,241.47,158.82
3010,190.76,58.5
3011,192.22,55.23
3012,215.13,65.41
3013,219.4,55.7
3014,139.74,130.41
3015,126.67,23.11
3016,162.07,80.75
3017,72.76,58.04
3018,70.88,56.13
3019,81.85,53.08
3020,180.02,19.07
3021,124.93,192.9
3022,110.39,47.39
3023,88.99,56.5
3024,353.47,104.95
3025,424.27,77.24
3026,360.48,85.37
3027,138.62,38.11
3028,446.69,68.45
3029,330.67,92.04
3030,238.97,221.28
3031,112.12,31.69
3032,138.95,36.92
3033,228.5,151.02
3034,110.51,44.35
3035,126.19,32.34
3036,115.26,31.96
3037,113.98,32.72
3038,212.73,27.83
3039,209.32,33.82
3040,252.97,30.41
3041,219.82,52.27
3042,150.76,89.21
3043,179.55,25.05
3044,189.91,42.51
3045,96.9,84.59
3046,97.17,90.48
3047,91.3,76.15
3048,191.64,38.3
3049,116.88,139.25
3050,123.73,72.76
3051,131.8,73.41
3052,101.69,71.79
3053,109.76,75.01
3054,101.69,71.79
3055,110.28,77.56
3056,147.48,50.33
3057,136.61,151.38
3058,99.26,59.67
3059,142.94,110.77
3060,186.77,143.05
3061,217.84,118.37
3062,144.48,148.11
3063,127.01,65.99
3064,159.95,118.01
3065,160.6,124.01
3066,149.32,44.14
3067,142.16,43.07
3068,125.98,41.38
3069,181.96,73.79
3070,148.81,32.76
3071,152.24,49.36
3072,145.5,38.74
3073,196.3,42.02
3074,217.22,49.78
3075,139.92,26.84
3076,179.94,63.6
3077,188.03,39.95
3078,189.71,41.31
3079,202.44,31.72
3080,204.34,73.12
3081,206.67,79.41
3082,170.35,77.82
3083,400.27,98.74
3084,204.52,92.95
3085,184.38,64.74
3086,219.73,65.74
3087,317.19,90.07
3088,313.69,81.37
3089,184.45,59.94
3090,356.43,60.97
3091,294.7,119.36
3092,296.56,103.03
3093,301.47,81.25
3094,140.86,101.3
3095,103.24,98.01
3096,136.57,86.74
3097,108.1,80.7
3098,202.99,57.54
3099,163.48,264.99
3100,117.42,82.55
3101,204.99,75.11
3102,187.63,110.61
3103,229.85,141.07
3104,150.76,174.61
3105,187.9,38.08
3106,179.73,104.08
3107,206.0,83.5
3108,104.19,20.42
3109,92.04,25.61
3110,96.06,17.09
3111,171.14,35.2
3112,104.96,15.92
3113,110.86,23.8
3114,102.39,24.23
3115,164.82,30.38
3116,192.05,27.39
3117,97.13,18.5
3118,142.16,57.46
3119,156.69,25.35
3120,159.11,33.46
3121,158.26,35.11
3122,177.33,141.36
3123,189.42,122.88
3124,209.58,219.54
3125,193.69,183.31
3126,190.05,120.45
3127,137.86,73.92
3128,187.07,123.7
3129,195.14,66.01
3130,157.56,58.97
3131,199.17,57.61
3132,225.5,59.97
3133,325.45,144.36
3134,217.12,73.94
3135,225.65,59.68
3136,144.91,54.83
3137,139.22,46.98
3138,118.42,51.32
3139,232.5,123.07
3140,160.46,33.47
3141,124.2,57.57
3142,119.73,73.76
3143,180.7,51.9
3144,221.3,51.91
3145,119.22,19.9
3146,151.46,108.52
3147,288.95,84.33
3148,252.42,41.99
3149,262.62,41.54
3150,176.31,182.86
3151,177.94,193.76
3152,182.65,141.07
3153,151.41,137.49
3154,148.0,230.74
3155,230.68,137.08
3156,196.1,180.25
3157,134.87,142.4
3158,129.21,168.69
3159,125.97,188.61
3160,163.96,95.87
3161,135.17,151.45
3162,119.86,137.85
3163,135.26,140.46
3164,148.32,132.71
3165,183.81,125.91
3166,139.33,116.63
3167,132.87,76.0
3168,162.79,132.01
3169,178.03,161.0
3170,142.6,134.36
3171,101.86,103.92
3172,126.0,129.94
3173,140.36,166.46
3174,109.1,87.56
3175,106.65,84.52
3176,115.67,90.44
3177,111.76,91.26
3178,202.63,29.45
3179,222.65,23.99
3180,200.99,26.55
3181,220.56,21.14
3182,222.97,38.81
3183,286.32,48.06
3184,229.0,30.37
3185,306.57,67.03
3186,206.05,85.0
3187,243.91,82.62
3188,361.42,38.84
3189,176.55,47.22
3190,263.99,63.98
3191,258.98,75.51
3192,287.99,35.03
3193,252.37,47.72
3194,287.47,37.27
3195,96.21,15.44
3196,178.57,76.96
3197,322.05,102.99
3198,327.55,28.24
3199,97.23,26.23
3200,101.7,33.87
3201,289.8,99.17
3202,97.14,15.06
3203,75.82,24.41
3204,88.55,31.85
3205,93.05,27.32
3206,134.56,75.84
3207,132.78,70.68
3208,151.27,142.17
3209,136.65,167.07
3210,160.22,39.08
3211,121.92,47.88
3212,130.31,82.46
3213,288.7,46.15
3214,223.78,44.1
3215,208.73,35.36
3216,176.87,110.78
3217,261.83,136.24
3218,265.35,63.27
3219,244.88,57.07
3220,260.78,281.6
3221,288.86,296.3
3222,257.04,268.93
3223,249.86,253.61
3224,244.84,289.2
3225,126.67,37.18
3226,239.53,304.88
3227,137.91,38.14
3228,137.86,40.85
3229,128.39,56.53
3230,159.35,33.44
3231,222.48,237.89
3232,156.27,41.93
3233,132.21,49.83
3234,170.68,98.68
3235,170.14,114.27
3236,172.48,86.95
3237,158.92,70.28
3238,188.48,90.38
3239,182.74,91.95
3240,171.43,117.07
3241,151.38,67.31
3242,150.48,65.77
3243,168.58,116.85
3244,138.33,79.44
3245,149.42,72.69
3246,137.71,72.81
3247,148.34,64.63
3248,178.65,147.44
3249,193.77,126.68
3250,220.0,136.45
3251,259.18,79.37
3252,175.91,137.76
3253,226.5,146.35
3254,369.49,39.71
3255,248.56,57.82
3256,293.09,40.58
3257,303.91,50.51
3258,276.5,49.92
3259,255.49,56.88
3260,205.77,112.6
3261,263.31,50.05
3262,95.02,21.57
3263,64.27,26.63
3264,70.6,22.68
3265,125.46,46.88
3266,54.72,39.67
3267,78.88,25.11
3268,66.91,30.6
3269,125.1,52.06
3270,130.06,57.26
3271,72.19,29.46
3272,145.38,48.1
3273,112.84,55.98
3274,117.02,45.57
3275,97.28,53.51
3276,227.97,74.22
3277,262.01,50.5
3278,236.99,60.95
3279,247.65,59.4
3280,227.86,76.0
3281,221.55,59.49
3282,185.44,101.37
3283,184.99,70.47
3284,156.35,91.67
3285,151.08,114.83
3286,176.65,86.14
3287,177.98,103.69
3288,154.45,83.15
3289,158.36,83.2
3290,116.05,141.56
3291,122.36,151.01
3292,152.96,206.18
3293,108.97,101.42
3294,182.3,49.51
3295,115.94,130.28
3296,150.31,95.33
3297,229.43,36.49
3298,146.12,24.99
3299,289.62,46.93
3300,150.52,116.8
3301,229.65,34.34
3302,232.65,35.73
3303,224.87,41.97
3304,145.5,135.79
3305,118.31,161.64
3306,116.17,117.49
3307,150.89,245.66
3308,118.05,149.69
3309,132.55,91.86
3310,147.07,113.05
3311,144.78,122.97
3312,194.28,120.1
3313,121.64,59.28
3314,141.58,121.61
3315,169.12,183.6
3316,117.55,134.42
3317,163.94,130.58
3318,244.89,75.75
3319,210.04,86.25
3320,263.66,93.41
3321,97.19,21.28
3322,226.59,74.41
3323,258.76,120.52
3324,202.57,117.57
3325,126.35,52.92
3326,97.65,37.56
3327,205.34,243.33
3328,135.78,40.57
3329,120.33,29.26
3330,130.43,50.83
3331,131.61,50.47
3332,188.06,38.71
3333,204.96,39.28
3334,152.85,49.79
3335,176.54,47.45
3336,225.0,27.66
3337,265.31,102.6
3338,137.02,61.19
3339,197.01,72.22
3340,219.88,91.45
3341,221.97,93.36
3342,181.25,99.05
3343,162.54,36.84
3344,215.06,42.7
3345,198.85,67.34
3346,320.21,124.29
3347,294.02,145.33
3348,275.02,106.74
3349,275.42,124.25
3350,220.89,204.29
3351,218.14,29.29
3352,386.55,60.31
3353,194.45,46.72
3354,146.41,55.51
3355,166.05,56.6
3356,207.05,37.79
3357,249.21,99.13
3358,134.96,59.04
3359,158.97,55.78
3360,175.84,38.74
3361,129.92,36.35
3362,138.72,29.03
3363,214.49,34.16
3364,160.16,28.31
3365,175.29,52.3
3366,192.52,25.71
3367,248.54,28.12
3368,257.68,31.64
3369,217.91,21.05
3370,227.33,32.22
3371,211.7,22.69
3372,234.22,37.41
3373,249.88,24.87
3374,210.84,123.04
3375,265.72,103.06
3376,300.68,109.7
3377,103.66,45.37
3378,253.07,99.25
3379,252.94,112.22
3380,174.49,171.66
3381,129.24,80.43
3382,107.96,51.41
3383,235.94,232.59
3384,123.12,109.0
3385,135.9,73.23
3386,153.94,53.15
3387,131.99,75.08
3388,178.32,27.97
3389,178.23,22.13
3390,160.28,18.85
3391,273.34,60.27
3392,126.89,96.31
3393,179.11,25.4
3394,172.69,38.57
3395,146.62,186.17
3396,117.59,216.63
3397,106.75,115.61
3398,234.02,62.51
3399,133.25,177.6
3400,165.98,148.89
3401,140.73,178.06
3402,196.35,101.65
3403,171.91,94.66
3404,131.0,106.08
3405,137.33,114.77
3406,190.03,88.99
3407,152.62,139.71
3408,212.64,77.47
3409,256.45,76.99
3410,276.3,84.07
3411,223.25,63.05
3412,238.05,95.93
3413,256.35,65.53
3414,195.01,120.02
3415,236.38,88.59
3416,179.49,154.11
3417,204.5,160.72
3418,170.27,174.56
3419,197.14,136.31
3420,213.12,155.59
3421,214.27,263.95
3422,188.64,139.05
3423,210.1,170.1
3424,205.76,187.64
3425,232.2,214.79
3426,202.13,162.72
3427,188.06,123.0
3428,221.43,162.05
3429,213.09,147.97
3430,194.78,35.62
3431,195.48,39.41
3432,176.23,30.02
3433,406.31,79.9
3434,189.57,47.59
3435,172.69,25.79
3436,170.77,73.24
3437,199.76,109.82
3438,209.13,81.81
3439,154.94,41.76
3440,241.11,66.34
3441,190.85,220.99
3442,294.04,48.69
3443,191.32,90.94
3444,211.96,135.4
3445,200.85,143.39
3446,207.57,136.22
3447,239.39,174.57
3448,237.62,109.62
3449,99.7,57.87
3450,160.79,204.43
3451,145.18,49.95
3452,133.52,43.86
3453,132.26,51.31
3454,118.45,62.0
3455,167.88,201.38
3456,172.38,39.25
3457,110.44,37.24
3458,57.44,26.05
3459,70.62,19.69
3460,84.3,33.59
3461,127.85,44.65
3462,57.29,34.76
3463,81.23,24.5
3464,69.41,24.97
3465,179.94,94.25
3466,139.83,70.75
3467,104.1,39.64
3468,215.05,67.26
3469,173.1,63.73
3470,148.69,140.93
3471,182.51,93.48
3472,233.88,128.68
3473,231.12,123.22
3474,232.79,109.6
3475,259.69,248.27
3476,165.81,185.98
3477,242.07,136.61
3478,262.25,107.98
3479,282.73,257.64
3480,269.42,254.6
3481,203.96,141.27
3482,323.67,186.47
3483,265.43,234.42
3484,220.86,285.47
3485,273.3,259.76
3486,202.46,115.13
3487,229.03,121.8
3488,221.48,121.64
3489,172.59,88.65
3490,176.13,136.42
3491,215.02,129.23
3492,294.36,81.91
3493,183.59,79.82
3494,173.94,86.73
3495,253.26,95.66
3496,192.62,70.04
3497,177.0,74.17
3498,129.43,126.23
3499,168.71,77.77
3500,137.15,21.85
3501,125.63,28.3
3502,107.8,24.5
3503,158.25,24.06
3504,113.8,34.02
3505,140.02,19.5
3506,133.12,23.33
3507,92.48,44.13
3508,140.22,46.66
3509,100.85,33.88
3510,121.72,29.9
3511,110.72,37.49
3512,119.49,35.6
3513,119.74,33.53
3514,148.07,181.26
3515,147.69,193.36
3516,166.89,212.02
3517,158.69,197.53
3518,232.09,84.22
3519,149.38,181.45
3520,125.69,183.04
3521,256.9,118.44
3522,255.01,91.08
3523,213.22,148.47
3524,126.16,215.11
3525,206.96,153.66
3526,296.74,100.31
3527,224.6,149.04
3528,151.63,232.72
3529,125.09,207.27
3530,144.01,206.18
3531,90.19,52.87
3532,171.32,223.47
3533,103.92,71.1
3534,120.92,225.57
3535,60.21,27.25
3536,71.4,28.29
3537,105.93,70.29
3538,58.08,33.32
3539,85.47,31.77
3540,66.39,29.14
3541,57.9,27.59
3542,134.35,39.72
3543,147.37,38.05
3544,122.61,44.94
3545,135.2,39.04
3546,157.53,35.73
3547,208.66,77.23
3548,109.66,45.89
3549,224.55,123.11
3550,186.77,91.95
3551,217.68,119.22
3552,209.83,123.33
3553,127.16,31.16
3554,238.33,97.9
3555,220.45,112.35
3556,244.53,58.75
3557,296.59,61.7
3558,292.75,54.21
3559,247.09,67.11
3560,305.37,35.16
3561,373.89,90.39
3562,200.0,80.1
3563,466.84,71.09
3564,419.36,79.46
3565,425.03,93.12
3566,335.05,157.27
3567,386.62,30.71
3568,506.69,60.67
3569,456.4,84.11
3570,153.61,60.14
3571,166.9,46.81
3572,192.97,39.7
3573,177.43,59.47
3574,138.94,88.12
3575,147.45,37.04
3576,162.66,55.18
3577,153.51,55.44
3578,138.45,67.24
3579,142.79,61.01
3580,188.93,37.63
3581,153.16,113.04
3582,156.6,64.7
3583,157.97,62.1
3584,213.72,138.5
3585,199.31,140.51
3586,202.97,122.35
3587,140.3,36.01
3588,232.32,105.81
3589,186.87,90.56
3590,262.07,101.1
3591,112.65,22.43
3592,133.04,29.84
3593,225.11,38.17
3594,107.33,29.22
3595,116.07,22.07
3596,107.81,25.96
3597,115.22,22.71
3598,120.97,95.32
3599,135.02,60.11
3600,167.29,96.28
3601,164.37,187.14
3602,129.0,80.02
3603,116.6,87.03
3604,135.54,75.35
3605,312.56,71.51
3606,255.59,69.45
3607,175.74,59.55
3608,308.25,89.85
3609,344.38,79.65
3610,268.33,130.19
3611,302.34,89.26
3612,391.09,145.93
3613,337.11,178.69
3614,391.09,145.93
3615,311.0,173.0
3616,252.71,245.75
3617,340.63,117.86
3618,426.45,106.52
3619,235.22,141.35
3620,274.04,125.6
3621,294.63,159.38
3622,333.93,98.51
3623,263.81,210.06
3624,223.76,188.14
3625,274.04,125.6
3626,132.17,90.42
3627,135.7,71.62
3628,132.17,90.42
3629,125.54,89.07
3630,163.42,49.35
3631,121.92,59.74
3632,151.31,88.91
3633,102.87,43.22
3634,143.91,33.06
3635,122.58,38.75
3636,126.76,56.8
3637,143.29,58.51
3638,124.05,42.75
3639,143.91,33.06
3640,79.18,28.05
3641,108.48,32.87
3642,112.05,25.51
3643,146.25,64.49
3644,84.92,34.55
3645,127.44,45.68
3646,97.23,31.39
3647,179.08,252.32
3648,148.06,209.25
3649,124.75,61.87
3650,170.06,216.75
3651,126.35,49.91
3652,204.44,210.22
3653,153.23,241.62
3654,307.6,31.25
3655,290.25,37.69
3656,306.78,32.79
3657,265.41,38.32
3658,277.55,47.97
3659,223.07,23.25
3660,248.02,71.51
3661,199.5,31.98
3662,207.78,31.02
3663,208.44,28.4
3664,215.46,28.95
3665,237.0,59.6
3666,222.65,29.47
3667,225.32,25.67
3668,176.17,107.16
3669,182.92,107.19
3670,158.4,79.32
3671,158.26,93.4
3672,195.34,78.99
3673,158.29,88.79
3674,184.91,83.76
3675,145.93,35.69
3676,186.18,34.94
3677,155.17,52.22
3678,132.27,49.63
3679,154.32,42.35
3680,144.85,34.94
3681,148.11,32.1
3682,179.29,103.26
3683,210.68,70.52
3684,222.28,128.3
3685,212.94,90.73
3686,153.07,153.92
3687,229.11,159.23
3688,227.61,85.82
3689,167.98,275.49
3690,150.12,245.7
3691,179.83,280.14
3692,253.61,186.79
3693,158.07,122.5
3694,193.0,278.8
3695,166.51,271.19
3696,150.57,50.63
3697,143.28,49.62
3698,118.29,33.37
3699,264.85,74.52
3700,158.34,29.9
3701,156.84,46.81
3702,126.68,79.93
3703,183.71,128.84
3704,226.1,158.5
3705,125.94,35.85
3706,131.81,196.59
3707,195.6,96.0
3708,265.45,53.78
3709,181.89,123.36
3710,204.3,37.11
3711,147.7,32.44
3712,187.01,35.52
3713,69.31,17.68
3714,130.43,54.85
3715,226.64,56.11
3716,210.39,28.8
3717,103.98,41.59
3718,89.01,35.6
3719,212.12,108.77
3720,117.8,20.88
3721,100.59,33.15
3722,103.69,41.33
3723,105.79,43.47
3724,137.78,150.13
3725,110.18,120.77
3726,137.78,150.13
3727,130.01,110.98
3728,185.04,107.44
3729,102.09,69.41
3730,224.12,71.24
3731,155.08,41.37
3732,173.4,37.41
3733,190.6,44.39
3734,101.35,61.48
3735,216.12,46.92
3736,178.37,41.77
3737,173.4,37.41
3738,282.5,135.16
3739,236.76,184.98
3740,282.5,135.16
3741,276.46,129.87
3742,356.58,90.26
3743,322.68,83.35
3744,182.24,217.79
3745,261.61,119.6
3746,284.28,102.12
3747,270.85,114.66
3748,178.04,179.09
3749,287.65,115.29
3750,316.8,77.26
3751,284.28,102.12
3752,307.78,89.25
3753,314.1,98.58
3754,317.73,101.92
3755,270.66,105.45
3756,292.37,117.32
3757,128.72,27.23
3758,203.61,180.35
3759,100.91,48.98
3760,93.63,51.47
3761,67.38,52.11
3762,108.32,29.2
3763,172.44,224.77
3764,95.56,47.54
3765,84.54,57.27
3766,71.41,33.42
3767,81.71,32.19
3768,67.1,33.65
3769,153.37,97.22
3770,89.61,18.01
3771,85.54,37.08
3772,80.84,26.5
3773,356.82,66.81
3774,338.67,66.46
3775,100.6,22.95
3776,302.93,92.58
3777,283.85,52.94
3778,226.3,164.43
3779,322.52,82.12
3780,190.34,17.16
3781,176.88,22.11
3782,155.24,24.47
3783,170.11,21.63
3784,170.51,29.55
3785,290.31,164.08
3786,140.01,27.15
3787,291.3,76.34
3788,311.58,99.78
3789,280.96,94.8
3790,281.26,85.17
3791,130.85,22.62
3792,191.36,142.82
3793,237.2,102.78
3794,148.0,65.56
3795,144.42,79.4
3796,162.41,89.45
3797,126.58,53.63
3798,136.15,73.01
3799,117.54,55.18
3800,119.92,88.66
3801,118.14,54.06
3802,108.85,63.16
3803,117.84,56.6
3804,143.68,55.49
3805,134.85,97.04
3806,137.35,55.64
3807,128.61,56.94
3808,183.77,75.28
3809,176.96,66.37
3810,182.46,72.51
3811,157.4,62.74
3812,285.25,37.76
3813,207.32,92.05
3814,123.51,103.71
3815,233.42,60.57
3816,250.14,39.09
3817,278.52,66.61
3818,117.74,119.99
3819,215.94,30.84
3820,255.42,35.98
3821,270.64,45.0
3822,166.12,89.73
3823,169.82,80.96
3824,167.06,99.38
3825,210.92,167.65
3826,149.41,110.82
3827,159.3,100.37
3828,188.28,63.09
3829,253.59,161.32
3830,277.22,140.85
3831,184.31,98.24
3832,282.44,144.87
3833,284.35,138.29
3834,180.53,239.9
3835,268.76,157.93
3836,212.74,169.69
3837,214.55,181.02
3838,185.55,158.94
3839,227.19,183.55
3840,193.52,204.33
3841,204.95,138.09
3842,276.71,106.71
3843,205.0,100.84
3844,237.54,102.88
3845,218.34,78.74
3846,217.18,92.42
3847,208.84,138.01
3848,177.75,143.24
3849,176.31,112.11
3850,105.61,16.91
3851,105.06,12.18
3852,129.71,23.91
3853,120.63,20.52
3854,97.92,27.07
3855,94.73,14.78
3856,105.54,20.18
3857,119.15,25.68
3858,80.32,24.97
3859,123.04,22.18
3860,144.82,11.85
3861,141.7,44.58
3862,100.9,24.78
3863,116.19,24.26
3864,283.77,30.44
3865,227.22,50.53
3866,192.14,48.29
3867,254.96,44.2
3868,178.1,85.76
3869,262.59,72.9
3870,232.58,54.56
3871,158.35,143.69
3872,170.79,163.11
3873,171.05,106.37
3874,198.91,79.95
3875,160.71,81.23
3876,172.17,107.06
3877,190.0,97.1
3878,130.19,212.98
3879,148.89,240.23
3880,195.72,269.72
3881,70.89,39.65
3882,243.62,169.26
3883,146.84,88.0
3884,317.43,90.38
3885,83.83,15.81
3886,76.11,15.15
3887,304.23,33.8
3888,79.76,21.53
3889,96.22,21.48
3890,83.92,18.5
3891,91.14,16.25
3892,181.8,70.89
3893,166.18,82.38
3894,161.98,72.87
3895,192.7,89.68
3896,152.1,93.41
3897,160.85,75.96
3898,193.81,60.4
3899,181.76,58.91
3900,202.29,60.34
3901,181.6,50.89
3902,207.97,46.15
3903,191.84,65.22
3904,135.17,92.73
3905,192.87,60.28
3906,140.87,53.76
3907,139.31,62.1
3908,103.8,47.07
3909,141.1,43.78
3910,130.07,53.49
3911,280.71,115.24
3912,129.61,70.33
3913,156.3,250.87
3914,156.56,277.07
3915,134.81,266.0
3916,143.56,270.16
3917,103.14,71.54
3918,254.61,141.44
3919,156.55,279.03
3920,257.96,57.51
3921,203.16,93.86
3922,239.23,66.49
3923,264.83,89.92
3924,130.55,91.7
3925,260.86,183.65
3926,345.98,37.59
3927,316.68,80.46
3928,446.84,71.22
3929,278.45,97.44
3930,318.95,84.35
3931,250.18,61.91
3932,140.3,204.52
3933,299.33,94.89
3934,186.88,86.88
3935,186.57,101.46
3936,201.78,106.97
3937,213.61,101.51
3938,209.64,65.58
3939,157.47,49.45
3940,153.82,140.04
3941,183.36,42.47
3942,180.26,37.21
3943,174.73,29.61
3944,124.47,59.72
3945,224.52,124.92
3946,218.96,28.02
3947,202.16,38.97
3948,299.92,62.34
3949,323.03,53.12
3950,347.17,62.32
3951,188.38,38.8
3952,355.95,32.65
3953,310.88,46.42
3954,165.75,138.56
3955,225.52,30.4
3956,210.86,15.6
3957,331.78,59.21
3958,165.22,76.8
3959,232.13,48.44
3960,225.37,24.17
3961,206.03,42.3
3962,84.76,38.2
3963,78.8,37.73
3964,60.56,48.65
3965,116.67,60.01
3966,79.9,31.41
3967,99.32,85.35
3968,80.76,36.77
3969,251.88,158.9
3970,238.66,122.77
3971,131.53,50.04
3972,243.85,163.03
3973,116.99,36.91
3974,197.47,200.96
3975,243.05,150.58
3976,101.55,78.27
3977,134.88,76.27
3978,126.73,78.25
3979,96.94,59.66
3980,177.17,42.93
3981,123.19,114.25
3982,100.47,65.13
3983,143.84,33.9
3984,122.2,30.44
3985,197.04,66.21
3986,127.23,45.33
3987,131.76,28.77
3988,149.96,31.05
3989,140.94,34.07
3990,283.94,109.15
3991,256.16,130.82
3992,249.98,130.01
3993,222.28,85.76
3994,194.22,180.38
3995,281.43,129.57
3996,186.07,185.64
3997,143.84,224.51
3998,125.18,210.6
3999,131.99,257.63
4000,194.83,153.46
4001,133.05,221.76
4002,193.22,172.98
4003,139.39,217.25
4004,199.85,75.51
4005,182.63,79.91
4006,157.05,38.47
4007,406.4,112.31
4008,215.39,62.72
4009,197.78,47.84
4010,153.54,136.16
4011,165.19,165.77
4012,147.79,168.25
4013,119.55,83.57
4014,184.35,145.78
4015,164.64,223.1
4016,248.79,87.28
4017,156.64,169.94
4018,264.61,59.84
4019,234.54,89.92
4020,250.64,76.71
4021,185.01,55.04
4022,240.61,76.91
4023,180.46,19.27
4024,276.94,49.51
4025,159.76,19.01
4026,153.51,23.24
4027,152.4,28.98
4028,141.55,21.13
4029,232.88,35.23
4030,153.9,23.8
4031,172.24,19.91
4032,169.96,61.83
4033,175.38,52.71
4034,170.75,69.28
4035,123.33,24.27
4036,150.59,89.37
4037,126.31,29.33
4038,194.9,32.25
4039,99.5,22.35
4040,72.16,23.62
4041,150.29,31.17
4042,97.94,16.93
4043,120.13,35.64
4044,84.04,24.82
4045,93.05,25.12
4046,220.12,65.12
4047,219.86,64.02
4048,206.63,80.12
4049,182.97,67.37
4050,257.89,38.72
4051,262.23,79.79
4052,143.29,101.21
4053,232.1,73.67
4054,248.08,53.35
4055,239.49,80.21
4056,165.45,151.71
4057,221.75,51.89
4058,266.91,43.31
4059,255.8,55.66
4060,190.95,17.88
4061,204.51,16.27
4062,187.31,19.37
4063,225.18,32.44
4064,194.64,40.57
4065,325.2,64.64
4066,210.2,24.27
4067,198.75,168.46
4068,201.42,242.16
4069,162.7,117.61
4070,268.74,99.16
4071,136.84,43.9
4072,242.16,126.15
4073,187.34,165.24
4074,210.33,187.62
4075,198.91,194.11
4076,181.63,199.49
4077,149.65,95.96
4078,147.14,217.28
4079,177.41,101.87
4080,281.74,124.61
4081,141.5,62.89
4082,135.27,77.94
4083,233.24,103.82
4084,175.45,44.46
4085,154.05,105.61
4086,123.36,105.07
4087,150.26,77.75
4088,180.93,207.4
4089,182.92,206.83
4090,163.9,147.48
4091,208.89,254.29
4092,245.42,141.27
4093,195.19,240.35
4094,236.22,141.69
4095,282.91,129.97
4096,362.48,196.78
4097,244.09,82.2
4098,237.03,188.8
4099,255.83,135.28
4100,230.04,170.21
4101,267.09,138.49
4102,98.34,17.18
4103,99.48,15.5
4104,107.77,20.61
4105,215.89,25.14
4106,80.6,35.61
4107,102.48,20.98
4108,100.13,15.82
4109,124.22,122.27
4110,165.57,109.97
4111,117.32,38.39
4112,210.51,84.12
4113,144.85,83.05
4114,217.47,78.95
4115,138.72,148.73
4116,189.65,127.81
4117,189.23,150.8
4118,174.65,163.36
4119,128.34,69.23
4120,171.6,147.19
4121,107.16,89.22
4122,137.91,169.21
4123,111.8,68.0
4124,97.89,64.59
4125,139.01,105.2
4126,126.23,68.67
4127,125.4,92.81
4128,119.4,76.82
4129,107.95,74.5
4130,142.95,87.42
4131,142.16,98.27
4132,160.34,104.61
4133,187.3,156.57
4134,150.52,92.12
4135,138.63,85.19
4136,177.72,54.68
4137,278.66,86.56
4138,248.26,74.93
4139,197.8,53.23
4140,279.22,79.96
4141,295.21,94.95
4142,181.11,173.44
4143,264.25,94.53
4144,129.41,46.22
4145,127.24,43.33
4146,143.18,43.11
4147,107.09,42.99
4148,149.0,45.22
4149,257.44,117.81
4150,138.5,50.45
4151,220.59,175.53
4152,195.09,168.73
4153,236.3,219.87
4154,223.18,195.39
4155,122.86,54.84
4156,252.18,158.43
4157,220.24,180.26
4158,123.58,26.98
4159,123.67,25.75
