,Avg. sheep,Avg. wolves
3048,240.09,49.43
3049,114.24,148.52
3050,129.25,74.7
3051,96.56,77.57
3052,115.52,85.86
3053,96.31,84.91
3054,115.52,85.86
3055,115.52,85.86
3056,114.53,55.46
3057,164.35,211.52
3058,88.12,73.6
3059,161.76,147.2
3060,194.29,160.46
3061,194.29,160.46
3062,177.6,179.35
3063,126.98,70.46
3064,195.07,170.68
3065,194.29,160.46
3066,504.09,137.34
3067,383.05,170.68
3068,504.09,137.34
3069,504.09,137.34
3070,576.14,122.75
3071,1223.22,212.99
3072,687.03,99.37
3073,2705.78,123.83
3074,2991.09,119.98
3075,2991.09,119.98
3076,3338.15,122.52
3077,1115.89,76.6
3078,2614.68,146.67
3079,2991.09,119.98
3080,1432.05,93.56
3081,548.04,150.28
3082,1432.05,93.56
3083,1432.05,93.56
3084,971.21,116.46
3085,752.08,90.74
3086,1743.26,73.94
3087,411.96,93.96
3088,449.22,88.3
3089,449.22,88.3
3090,460.94,96.58
3091,670.52,121.38
3092,406.91,103.39
3093,449.22,88.3
3094,99.46,95.37
3095,124.94,101.8
3096,99.46,95.37
3097,99.46,95.37
3098,220.61,63.0
3099,269.92,554.3
3100,108.86,93.41
3101,835.06,480.69
3102,582.47,446.36
3103,582.47,446.36
3104,593.66,508.98
3105,225.17,69.18
3106,909.55,478.36
3107,582.47,446.36
3108,209.62,123.69
3109,241.12,183.59
3110,209.62,123.69
3111,209.62,123.69
3112,444.29,164.15
3113,264.84,317.76
3114,249.85,158.21
3115,423.71,361.52
3116,567.22,349.09
3117,567.22,349.09
3118,255.7,291.39
3119,297.24,145.19
3120,440.2,343.76
3121,567.22,349.09
3122,509.5,367.71
3123,759.01,332.41
3124,509.5,367.71
3125,509.5,367.71
3126,1028.49,298.83
3127,190.98,81.78
3128,1037.33,249.33
3129,206.06,74.28
3130,164.76,77.13
3131,164.76,77.13
3132,206.31,82.1
3133,2164.58,183.18
3134,238.07,84.71
3135,164.76,77.13
3136,204.95,150.83
3137,221.58,151.49
3138,204.95,150.83
3139,204.95,150.83
3140,436.66,79.38
3141,181.89,82.82
3142,197.32,172.28
3143,263.16,39.9
3144,237.64,42.01
3145,237.64,42.01
3146,127.94,110.49
3147,386.85,109.43
3148,284.96,43.63
3149,237.64,42.01
3150,387.1,521.4
3151,290.18,479.47
3152,387.1,521.4
3153,387.1,521.4
3154,160.46,329.71
3155,230.93,322.88
3156,263.12,454.31
3157,165.31,311.99
3158,147.76,275.07
3159,147.76,275.07
3160,204.62,311.73
3161,178.76,388.27
3162,188.59,316.81
3163,147.76,275.07
3164,248.41,271.27
3165,198.92,233.96
3166,248.41,271.27
3167,248.41,271.27
3168,173.22,259.26
3169,438.71,495.04
3170,203.97,243.58
3171,216.43,493.75
3172,250.29,508.96
3173,250.29,508.96
3174,298.34,505.25
3175,184.83,313.72
3176,248.17,460.26
3177,250.29,508.96
3178,200.45,36.22
3179,244.94,32.65
3180,200.45,36.22
3181,200.45,36.22
3182,251.97,38.98
3183,416.45,69.97
3184,231.19,37.37
3185,290.07,100.23
3186,265.89,109.68
3187,265.89,109.68
3188,492.76,86.38
3189,236.2,48.85
3190,420.32,78.8
3191,265.89,109.68
3192,430.16,37.14
3193,372.87,58.93
3194,430.16,37.14
3195,430.16,37.14
3196,282.94,95.06
3197,1156.63,213.68
3198,480.61,41.04
3199,1549.73,130.4
3200,2607.09,106.82
3201,2607.09,106.82
3202,2278.44,112.23
3203,260.03,76.42
3204,300.44,359.53
3205,2607.09,106.82
3206,195.08,336.25
3207,197.31,353.67
3208,195.08,336.25
3209,195.08,336.25
3210,280.94,321.46
3211,168.02,155.26
3212,304.48,370.12
3213,404.21,56.81
3214,435.45,75.26
3215,435.45,75.26
3216,232.24,131.21
3217,819.93,283.87
3218,287.91,135.27
3219,435.45,75.26
3220,434.24,583.02
3221,478.21,563.04
3222,434.24,583.02
3223,434.24,583.02
3224,332.64,513.55
3225,174.02,38.69
3226,351.56,534.75
3227,127.67,45.25
3228,151.09,45.84
3229,151.09,45.84
3230,158.52,44.0
3231,290.08,494.13
3232,192.0,36.5
3233,151.09,45.84
3234,395.01,153.56
3235,381.54,114.96
3236,395.01,153.56
3237,395.01,153.56
3238,219.72,188.84
3239,415.15,174.12
3240,283.39,193.1
3241,205.08,221.76
3242,247.65,206.46
3243,247.65,206.46
3244,353.76,169.42
3245,252.82,180.4
3246,463.96,115.37
3247,247.65,206.46
3248,292.9,265.21
3249,214.09,207.54
3250,292.9,265.21
3251,292.9,265.21
3252,278.57,288.76
3253,304.38,258.0
3254,772.48,68.56
3255,1084.02,49.82
3256,1092.87,56.37
3257,1092.87,56.37
3258,933.77,66.21
3259,1022.93,61.96
3260,243.05,270.62
3261,1092.87,56.37
3262,104.93,58.14
3263,142.35,58.74
3264,104.93,58.14
3265,104.93,58.14
3266,112.04,49.71
3267,119.08,61.69
3268,125.69,59.07
3269,111.82,58.74
3270,108.45,68.66
3271,108.45,68.66
3272,123.78,59.15
3273,114.98,62.85
3274,141.82,62.06
3275,108.45,68.66
3276,222.73,78.41
3277,226.92,84.8
3278,222.73,78.41
3279,222.73,78.41
3280,250.18,78.83
3281,269.38,63.38
3282,168.75,119.12
3283,153.83,124.85
3284,197.34,111.99
3285,197.34,111.99
3286,164.59,126.3
3287,177.11,123.68
3288,270.7,96.39
3289,197.34,111.99
3290,152.77,315.92
3291,247.35,456.96
3292,152.77,315.92
3293,152.77,315.92
3294,519.21,357.92
3295,158.83,333.88
3296,360.79,248.78
3297,1676.22,100.42
3298,1457.9,155.44
3299,1457.9,155.44
3300,497.84,264.52
3301,1687.86,148.29
3302,437.22,376.37
3303,1457.9,155.44
3304,173.36,382.03
3305,218.16,493.21
3306,173.36,382.03
3307,173.36,382.03
3308,156.49,377.73
3309,111.71,160.08
3310,751.66,275.89
3311,174.86,126.87
3312,189.93,141.98
3313,189.93,141.98
3314,189.51,158.82
3315,342.52,387.73
3316,144.66,211.67
3317,189.93,141.98
3318,333.39,92.12
3319,317.74,102.73
3320,333.39,92.12
3321,333.39,92.12
3322,291.92,86.09
3323,764.34,303.6
3324,224.55,144.61
3325,227.27,391.74
3326,251.98,440.83
3327,251.98,440.83
3328,321.52,506.99
3329,204.79,158.9
3330,1137.22,259.9
3331,251.98,440.83
3332,180.69,58.33
3333,200.12,59.71
3334,180.69,58.33
3335,180.69,58.33
3336,238.02,39.69
3337,1073.66,113.03
3338,183.46,106.99
3339,540.62,301.37
3340,393.05,269.11
3341,393.05,269.11
3342,306.72,258.53
3343,263.46,51.69
3344,1064.11,86.11
3345,393.05,269.11
3346,498.55,305.54
3347,591.66,214.8
3348,498.55,305.54
3349,498.55,305.54
3350,219.39,307.39
3351,259.85,48.14
3352,1682.05,86.95
3353,224.86,57.96
3354,183.49,66.18
3355,183.49,66.18
3356,289.07,25.78
3357,954.37,110.95
3358,152.37,74.59
3359,183.49,66.18
3360,174.11,42.63
3361,174.76,43.39
3362,174.11,42.63
3363,174.11,42.63
3364,239.15,44.52
3365,193.75,53.91
3366,235.19,26.92
3367,305.45,32.82
3368,282.73,33.78
3369,282.73,33.78
3370,327.8,41.74
3371,272.04,22.78
3372,323.96,33.5
3373,282.73,33.78
3374,543.71,135.56
3375,532.45,133.51
3376,543.71,135.56
3377,543.71,135.56
3378,526.51,130.95
3379,688.65,140.67
3380,240.03,224.93
3381,268.4,291.44
3382,361.04,380.76
3383,361.04,380.76
3384,357.63,351.95
3385,250.76,285.94
3386,934.01,135.79
3387,361.04,380.76
3388,2485.62,151.61
3389,1457.46,194.81
3390,2485.62,151.61
3391,2485.62,151.61
3392,389.74,336.83
3393,2878.63,190.09
3394,429.56,399.93
3395,153.62,380.0
3396,234.78,536.71
3397,234.78,536.71
3398,374.86,454.39
3399,217.04,467.56
3400,387.09,429.37
3401,234.78,536.71
3402,195.91,147.08
3403,173.92,147.98
3404,195.91,147.08
3405,195.91,147.08
3406,199.08,108.87
3407,171.97,183.01
3408,289.11,108.02
3409,363.06,138.55
3410,362.71,125.12
3411,362.71,125.12
3412,368.63,126.84
3413,278.51,93.16
3414,170.07,178.28
3415,362.71,125.12
3416,192.43,193.75
3417,177.21,145.35
3418,192.43,193.75
3419,192.43,193.75
3420,215.92,199.92
3421,335.54,376.37
3422,232.58,145.78
3423,340.32,372.91
3424,384.25,363.27
3425,384.25,363.27
3426,533.65,258.95
3427,211.39,124.97
3428,307.99,379.93
3429,384.25,363.27
3430,11802.79,64.39
3431,8947.77,85.37
3432,11802.79,64.39
3433,11802.79,64.39
3434,6255.14,81.78
3435,528.33,49.08
3436,518.36,647.5
3437,160.68,100.03
3438,219.85,100.3
3439,219.85,100.3
3440,289.32,111.37
3441,251.5,428.3
3442,553.38,48.03
3443,219.85,100.3
3444,312.65,235.75
3445,395.42,232.32
3446,312.65,235.75
3447,312.65,235.75
3448,810.82,157.02
3449,179.69,62.65
3450,207.93,333.5
3451,157.1,66.95
3452,115.63,53.78
3453,115.63,53.78
3454,99.99,75.69
3455,263.87,324.11
3456,166.73,54.46
3457,115.63,53.78
3458,213.82,115.57
3459,178.17,65.37
3460,213.82,115.57
3461,213.82,115.57
3462,91.04,117.74
3463,276.37,278.94
3464,292.41,60.64
3465,426.83,161.68
3466,545.42,118.73
3467,545.42,118.73
3468,865.57,89.29
3469,172.69,68.96
3470,150.02,286.52
3471,545.42,118.73
3472,392.19,473.69
3473,478.95,541.7
3474,392.19,473.69
3475,392.19,473.69
3476,314.74,513.11
3477,443.56,543.94
3478,744.45,355.45
3479,435.4,423.87
3480,660.19,455.27
3481,660.19,455.27
3482,658.26,458.04
3483,469.04,460.08
3484,311.07,536.09
3485,660.19,455.27
3486,308.71,189.0
3487,249.19,164.45
3488,308.71,189.0
3489,308.71,189.0
3490,220.24,187.21
3491,380.82,159.53
3492,603.31,68.7
3493,382.67,115.77
3494,438.54,93.36
3495,438.54,93.36
3496,569.79,78.98
3497,428.93,91.16
3498,202.64,195.62
3499,438.54,93.36
3500,259.84,56.06
3501,264.32,46.29
3502,259.84,56.06
3503,259.84,56.06
3504,193.37,68.52
3505,285.82,54.19
3506,233.06,70.0
3507,190.98,79.87
3508,205.63,73.68
3509,205.63,73.68
3510,269.84,63.79
3511,227.06,65.07
3512,253.53,60.53
3513,205.63,73.68
3514,205.59,312.68
3515,201.89,342.88
3516,205.59,312.68
3517,205.59,312.68
3518,582.58,216.67
3519,200.88,307.93
3520,147.35,298.38
3521,420.76,323.73
3522,356.86,368.26
3523,356.86,368.26
3524,167.07,335.56
3525,320.85,287.21
3526,366.5,288.4
3527,356.86,368.26
3528,149.77,240.53
3529,142.92,240.22
3530,149.77,240.53
3531,149.77,240.53
3532,165.74,244.23
3533,102.36,78.56
3534,120.43,230.21
3535,108.51,74.43
3536,106.54,84.32
3537,106.54,84.32
3538,103.62,105.17
3539,127.12,204.19
3540,116.82,75.63
3541,106.54,84.32
3542,122.46,44.06
3543,154.22,42.07
3544,122.46,44.06
3545,122.46,44.06
3546,191.58,43.24
3547,438.61,173.68
3548,147.51,42.36
3549,536.81,160.7
3550,275.86,205.26
3551,275.86,205.26
3552,276.99,235.44
3553,183.19,50.08
3554,777.12,119.08
3555,275.86,205.26
3556,329.05,65.17
3557,262.76,70.35
3558,329.05,65.17
3559,329.05,65.17
3560,586.46,38.06
3561,3197.64,96.01
3562,219.04,107.11
3563,3531.38,99.88
3564,2365.99,141.09
3565,2365.99,141.09
3566,1804.19,147.69
3567,494.52,36.12
3568,4454.32,82.04
3569,2365.99,141.09
3570,578.69,349.12
3571,550.17,263.14
3572,578.69,349.12
3573,578.69,349.12
3574,469.17,356.37
3575,516.51,79.52
3576,324.6,374.76
3577,180.53,128.81
3578,187.32,140.49
3579,187.32,140.49
3580,235.74,92.76
3581,327.72,377.59
3582,212.87,142.84
3583,187.32,140.49
3584,200.6,192.9
3585,181.56,176.36
3586,200.6,192.9
3587,200.6,192.9
3588,256.69,178.62
3589,236.1,89.54
3590,272.02,172.05
3591,245.43,62.81
3592,250.63,61.07
3593,250.63,61.07
3594,237.82,86.94
3595,394.63,159.74
3596,209.3,99.25
3597,250.63,61.07
3598,1077.51,227.94
3599,948.87,257.06
3600,1077.51,227.94
3601,1077.51,227.94
3602,1765.54,219.37
3603,619.06,196.46
3604,4622.05,118.51
3605,1615.88,98.42
3606,2172.06,84.59
3607,2172.06,84.59
3608,1231.79,105.87
3609,5407.43,105.87
3610,524.89,194.98
3611,2172.06,84.59
3612,609.08,261.37
3613,758.72,244.12
3614,609.08,261.37
3615,609.08,261.37
3616,292.12,338.6
3617,660.9,129.09
3618,1208.0,141.28
3619,235.38,183.64
3620,409.13,151.45
3621,409.13,151.45
3622,636.52,102.52
3623,486.27,251.77
3624,203.57,229.36
3625,409.13,151.45
3626,191.39,81.76
3627,136.31,93.83
3628,191.39,81.76
3629,191.39,81.76
3630,158.61,94.13
3631,122.51,53.03
3632,138.85,104.84
3633,128.36,49.8
3634,111.62,43.13
3635,111.62,43.13
3636,101.5,55.76
3637,220.74,123.77
3638,126.31,48.21
3639,111.62,43.13
3640,132.13,68.61
3641,140.38,56.21
3642,132.13,68.61
3643,132.13,68.61
3644,162.58,59.4
3645,248.55,302.77
3646,106.67,70.39
3647,215.7,328.6
3648,182.38,281.55
3649,182.38,281.55
3650,175.55,255.39
3651,97.2,62.03
3652,266.47,289.05
3653,182.38,281.55
3654,1446.59,76.23
3655,1113.36,70.47
3656,1446.59,76.23
3657,1446.59,76.23
3658,1177.19,72.26
3659,336.04,23.62
3660,791.63,116.02
3661,239.21,37.23
3662,271.59,43.83
3663,271.59,43.83
3664,313.09,42.83
3665,609.44,161.03
3666,301.17,36.23
3667,271.59,43.83
3668,658.83,243.28
3669,365.37,321.63
3670,658.83,243.28
3671,658.83,243.28
3672,1453.25,203.26
3673,189.47,142.43
3674,993.01,181.84
3675,524.91,65.61
3676,460.41,83.45
3677,460.41,83.45
3678,404.99,97.73
3679,2262.5,141.25
3680,303.01,121.09
3681,460.41,83.45
3682,212.38,125.53
3683,236.24,137.68
3684,212.38,125.53
3685,212.38,125.53
3686,133.8,197.13
3687,249.57,410.78
3688,252.17,129.95
3689,242.99,531.16
3690,275.76,509.39
3691,275.76,509.39
3692,579.35,486.9
3693,117.52,160.78
3694,246.82,551.55
3695,275.76,509.39
3696,885.16,97.33
3697,725.54,110.77
3698,885.16,97.33
3699,885.16,97.33
3700,1213.96,77.61
3701,3567.83,107.09
3702,149.08,262.88
3703,261.57,374.4
3704,540.97,569.37
3705,540.97,569.37
3706,199.98,444.17
3707,261.36,308.59
3708,5833.34,73.03
3709,540.97,569.37
3710,222.42,37.72
3711,250.73,36.55
3712,222.42,37.72
3713,222.42,37.72
3714,89.86,81.56
3715,320.35,107.04
3716,253.71,33.12
3717,207.09,128.39
3718,236.71,147.5
3719,236.71,147.5
3720,363.54,113.46
3721,140.43,67.08
3722,193.36,184.78
3723,236.71,147.5
3724,120.94,147.52
3725,145.68,201.99
3726,120.94,147.52
3727,120.94,147.52
3728,199.35,171.46
3729,100.16,91.45
3730,223.34,130.3
3731,200.03,50.51
3732,195.62,48.29
3733,195.62,48.29
3734,146.38,70.66
3735,370.8,96.15
3736,178.52,64.29
3737,195.62,48.29
3738,664.36,253.29
3739,714.08,315.32
3740,664.36,253.29
3741,664.36,253.29
3742,2016.06,176.24
3743,415.16,184.08
3744,305.87,416.12
3745,484.46,242.99
3746,554.39,208.63
3747,554.39,208.63
3748,224.94,280.46
3749,491.28,452.0
3750,1081.98,105.76
3751,554.39,208.63
3752,1188.34,120.09
3753,1990.71,104.49
3754,1188.34,120.09
3755,1188.34,120.09
3756,567.39,208.8
3757,139.48,33.46
3758,446.38,383.11
3759,94.5,67.97
3760,92.3,58.62
3761,92.3,58.62
3762,118.93,40.12
3763,282.34,367.59
3764,110.05,52.63
3765,92.3,58.62
3766,126.52,123.99
3767,118.03,132.98
3768,126.52,123.99
3769,126.52,123.99
3770,205.26,90.05
3771,154.46,236.02
3772,275.81,65.37
3773,559.87,89.28
3774,767.14,65.53
3775,767.14,65.53
3776,603.66,83.67
3777,388.07,50.27
3778,254.39,183.55
3779,767.14,65.53
3780,214.92,20.48
3781,153.29,33.83
3782,214.92,20.48
3783,214.92,20.48
3784,202.79,28.48
3785,312.45,354.26
3786,160.5,29.47
3787,2117.76,108.52
3788,2025.11,124.21
3789,2025.11,124.21
3790,1702.26,140.47
3791,193.32,25.95
3792,312.12,357.97
3793,2025.11,124.21
3794,353.98,187.52
3795,269.12,188.18
3796,353.98,187.52
3797,353.98,187.52
3798,319.95,168.06
3799,213.5,94.88
3800,193.35,221.24
3801,176.0,109.18
3802,149.54,102.92
3803,149.54,102.92
3804,128.79,107.73
3805,179.41,251.18
3806,193.41,91.19
3807,149.54,102.92
3808,143.63,84.33
3809,160.73,76.45
3810,143.63,84.33
3811,143.63,84.33
3812,351.87,47.13
3813,248.04,109.61
3814,108.45,99.91
3815,271.33,122.14
3816,299.54,127.4
3817,299.54,127.4
3818,134.16,135.53
3819,245.25,67.99
3820,542.8,50.35
3821,299.54,127.4
3822,315.7,318.13
3823,348.12,365.8
3824,315.7,318.13
3825,315.7,318.13
3826,337.91,373.15
3827,325.92,392.63
3828,954.29,142.85
3829,669.11,236.82
3830,499.3,298.86
3831,499.3,298.86
3832,586.85,289.66
3833,442.67,220.61
3834,294.66,428.46
3835,499.3,298.86
3836,487.02,435.09
3837,522.57,486.81
3838,487.02,435.09
3839,487.02,435.09
3840,291.01,494.27
3841,259.08,200.84
3842,1543.93,174.57
3843,361.57,144.06
3844,511.47,131.98
3845,511.47,131.98
3846,581.06,111.92
3847,1192.49,199.86
3848,223.17,245.58
3849,511.47,131.98
3850,967.14,41.64
3851,1157.92,43.89
3852,967.14,41.64
3853,967.14,41.64
3854,681.15,49.64
3855,233.04,25.34
3856,426.7,140.02
3857,208.55,49.18
3858,172.59,45.78
3859,172.59,45.78
3860,276.86,30.63
3861,221.27,194.15
3862,176.15,42.77
3863,172.59,45.78
3864,368.49,66.12
3865,324.62,80.11
3866,368.49,66.12
3867,368.49,66.12
3868,200.28,125.52
3869,943.51,158.95
3870,287.47,80.26
3871,294.8,325.23
3872,264.58,274.37
3873,264.58,274.37
3874,485.57,251.98
3875,215.51,118.34
3876,454.95,228.98
3877,264.58,274.37
3878,251.21,454.4
3879,230.16,447.9
3880,251.21,454.4
3881,251.21,454.4
3882,347.38,422.84
3883,126.98,93.14
3884,2775.62,90.47
3885,289.56,32.5
3886,312.38,36.42
3887,312.38,36.42
3888,185.65,64.97
3889,3669.9,81.87
3890,285.33,58.14
3891,312.38,36.42
3892,308.22,280.37
3893,220.24,218.43
3894,308.22,280.37
3895,308.22,280.37
3896,246.74,269.55
3897,227.5,167.32
3898,710.3,115.74
3899,429.89,86.38
3900,367.12,102.57
3901,367.12,102.57
3902,359.09,123.61
3903,462.11,127.42
3904,197.72,158.14
3905,367.12,102.57
3906,154.69,68.34
3907,153.2,60.57
3908,154.69,68.34
3909,154.69,68.34
3910,126.7,59.81
3911,2377.28,153.4
3912,108.68,91.58
3913,301.48,561.41
3914,321.81,654.21
3915,321.81,654.21
3916,155.38,380.37
3917,91.81,90.5
3918,2869.02,146.13
3919,321.81,654.21
3920,286.58,108.96
3921,235.5,116.37
3922,286.58,108.96
3923,286.58,108.96
3924,176.05,131.51
3925,333.53,322.67
3926,445.9,51.28
3927,1004.67,97.44
3928,928.13,102.19
3929,928.13,102.19
3930,1368.32,79.14
3931,232.6,90.16
3932,189.19,336.49
3933,928.13,102.19
3934,626.62,215.52
3935,530.13,231.41
3936,626.62,215.52
3937,626.62,215.52
3938,854.28,161.12
3939,141.26,76.37
3940,243.2,349.86
3941,255.32,39.66
3942,215.08,73.32
3943,215.08,73.32
3944,166.0,83.52
3945,408.48,395.42
3946,205.54,42.75
3947,215.08,73.32
3948,865.52,77.83
3949,677.74,92.01
3950,865.52,77.83
3951,865.52,77.83
3952,1426.42,42.81
3953,405.92,72.07
3954,213.06,249.4
3955,409.08,119.14
3956,489.73,117.54
3957,489.73,117.54
3958,216.45,182.39
3959,390.87,242.74
3960,826.01,41.85
3961,489.73,117.54
3962,118.8,66.54
3963,80.0,72.25
3964,118.8,66.54
3965,118.8,66.54
3966,136.84,53.54
3967,251.5,397.92
3968,121.14,62.29
3969,616.44,245.91
3970,1200.03,207.64
3971,1200.03,207.64
3972,619.98,359.69
3973,141.33,51.69
3974,622.55,382.99
3975,1200.03,207.64
3976,133.15,88.38
3977,96.5,91.66
3978,133.15,88.38
3979,133.15,88.38
3980,169.57,55.71
3981,114.32,131.8
3982,158.55,88.52
3983,241.74,75.45
3984,244.29,75.29
3985,244.29,75.29
3986,199.32,111.75
3987,174.4,71.35
3988,197.14,123.96
3989,244.29,75.29
3990,534.63,197.18
3991,396.73,202.47
3992,534.63,197.18
3993,534.63,197.18
3994,224.1,253.88
3995,616.83,234.26
3996,252.7,335.55
3997,144.71,336.93
3998,143.61,316.38
3999,143.61,316.38
4000,259.11,371.23
4001,127.63,252.88
4002,463.72,242.01
4003,143.61,316.38
4004,2999.76,139.81
4005,1746.81,170.49
4006,2999.76,139.81
4007,2999.76,139.81
4008,1894.32,161.59
4009,469.7,124.7
4010,310.83,521.61
4011,192.34,247.78
4012,212.78,247.85
4013,212.78,247.85
4014,152.47,169.73
4015,287.93,508.7
4016,669.48,98.81
4017,212.78,247.85
4018,493.22,84.81
4019,314.24,135.67
4020,493.22,84.81
4021,493.22,84.81
4022,367.57,111.65
4023,181.24,30.68
4024,519.48,63.83
4025,206.24,24.92
4026,168.93,27.68
4027,168.93,27.68
4028,159.84,29.03
4029,642.25,48.74
4030,158.51,29.27
4031,168.93,27.68
4032,429.23,375.71
4033,385.11,345.65
4034,429.23,375.71
4035,429.23,375.71
4036,309.0,403.15
4037,181.09,44.57
4038,5221.37,72.07
4039,169.24,44.9
4040,162.96,44.7
4041,162.96,44.7
4042,248.67,32.96
4043,2601.91,104.48
4044,165.06,62.05
4045,162.96,44.7
4046,463.22,77.5
4047,360.96,80.81
4048,463.22,77.5
4049,463.22,77.5
4050,663.56,30.32
4051,725.99,106.7
4052,162.95,127.94
4053,479.68,178.32
4054,995.16,104.59
4055,995.16,104.59
4056,281.22,244.64
4057,273.66,57.12
4058,1330.3,54.26
4059,995.16,104.59
4060,218.92,25.96
4061,255.42,29.89
4062,218.92,25.96
4063,218.92,25.96
4064,173.11,48.58
4065,2958.71,116.25
4066,268.24,22.4
4067,343.97,451.85
4068,388.46,460.5
4069,388.46,460.5
4070,430.79,424.98
4071,162.36,44.0
4072,1069.19,176.65
4073,388.46,460.5
4074,190.76,228.95
4075,186.49,259.94
4076,190.76,228.95
4077,190.76,228.95
4078,171.16,293.55
4079,146.95,113.37
4080,682.39,127.48
4081,225.74,125.62
4082,226.35,127.74
4083,226.35,127.74
4084,288.79,98.01
4085,427.97,162.2
4086,141.4,174.19
4087,226.35,127.74
4088,297.46,368.55
4089,212.32,325.59
4090,297.46,368.55
4091,297.46,368.55
4092,275.91,253.81
4093,348.42,517.24
4094,480.31,250.73
4095,2291.85,230.14
4096,1706.2,252.58
4097,1706.2,252.58
4098,554.24,361.28
4099,502.44,234.91
4100,1235.9,398.53
4101,1706.2,252.58
4102,311.58,43.98
4103,326.07,46.66
4104,311.58,43.98
4105,311.58,43.98
4106,241.2,77.07
4107,826.95,58.99
4108,252.2,59.14
4109,164.91,213.88
4110,156.12,198.48
4111,156.12,198.48
4112,255.77,152.33
4113,144.56,108.27
4114,322.39,130.05
4115,156.12,198.48
4116,216.63,179.55
4117,196.93,221.56
4118,216.63,179.55
4119,216.63,179.55
4120,187.52,186.66
4121,123.88,94.45
4122,149.25,204.85
4123,135.96,100.17
4124,144.01,119.2
4125,144.01,119.2
4126,103.82,99.29
4127,190.01,232.31
4128,159.67,116.27
4129,144.01,119.2
4130,203.59,394.08
4131,311.52,521.09
4132,203.59,394.08
4133,203.59,394.08
4134,234.95,429.46
4135,239.4,340.27
4136,2974.45,137.09
4137,1926.66,88.6
4138,1042.94,113.93
4139,1042.94,113.93
4140,1167.82,120.59
4141,2757.84,157.68
4142,184.15,275.16
4143,1042.94,113.93
4144,143.67,41.55
4145,138.64,44.43
4146,143.67,41.55
4147,143.67,41.55
4148,89.05,54.13
4149,540.71,166.14
4150,95.62,47.15
4151,310.95,304.76
4152,309.44,313.4
4153,309.44,313.4
4154,430.27,333.68
4155,102.65,66.85
4156,638.27,195.93
4157,309.44,313.4
4158,298.42,204.77
4159,402.08,189.8
4160,298.42,204.77
4161,298.42,204.77
4162,220.9,210.69
4163,285.74,80.54
4164,215.86,203.88
4165,170.11,113.88
4166,153.18,80.24
4167,153.18,80.24
4168,243.26,71.88
4169,184.87,254.28
4170,229.77,100.32
4171,153.18,80.24
4172,183.08,377.29
4173,140.31,322.1
4174,183.08,377.29
4175,183.08,377.29
4176,374.45,425.97
4177,151.31,257.34
4178,218.84,422.21
4179,345.39,184.57
4180,276.72,204.37
4181,276.72,204.37
4182,191.03,272.89
4183,385.42,388.7
4184,238.82,225.0
4185,276.72,204.37
4186,271.92,80.22
4187,228.14,92.65
4188,271.92,80.22
4189,271.92,80.22
4190,178.44,105.42
4191,697.26,398.75
4192,288.6,66.45
4193,3388.03,190.11
4194,1069.2,233.44
4195,1069.2,233.44
4196,3804.19,141.14
4197,204.48,102.42
4198,556.17,502.5
4199,1069.2,233.44
4200,442.02,86.74
4201,493.09,64.6
4202,442.02,86.74
4203,442.02,86.74
4204,512.87,58.71
4205,353.11,91.92
4206,442.02,86.74
4207,582.4,47.71
4208,547.57,51.76
4209,547.57,51.76
4210,404.51,73.77
4211,469.62,71.46
4212,547.57,51.76
4213,547.57,51.76
4214,230.31,449.15
4215,353.83,462.35
4216,230.31,449.15
4217,230.31,449.15
4218,217.06,412.63
4219,225.24,444.14
4220,211.91,445.98
4221,214.55,362.07
4222,256.29,463.08
4223,256.29,463.08
4224,385.04,452.55
4225,241.01,450.66
4226,259.45,468.33
4227,256.29,463.08
4228,312.12,322.83
4229,247.53,244.93
4230,312.12,322.83
4231,312.12,322.83
4232,161.63,234.1
4233,263.36,269.65
4234,306.92,314.76
4235,167.59,240.69
4236,260.1,332.48
4237,260.1,332.48
4238,301.4,270.39
4239,222.42,308.38
4240,246.62,294.15
4241,260.1,332.48
4242,172.79,81.67
4243,167.54,56.51
4244,172.79,81.67
4245,172.79,81.67
4246,311.64,33.1
4247,181.98,57.56
4248,174.05,81.91
4249,248.2,32.9
4250,271.91,28.63
4251,271.91,28.63
4252,151.48,61.33
4253,276.98,32.84
4254,272.36,27.59
4255,271.91,28.63
4256,299.94,237.34
4257,179.32,225.44
4258,299.94,237.34
4259,299.94,237.34
4260,300.46,223.96
4261,121.79,68.84
4262,296.76,246.86
4263,166.47,56.05
4264,130.08,71.31
4265,130.08,71.31
4266,136.24,88.14
4267,215.58,213.28
4268,116.55,78.47
4269,130.08,71.31
4270,167.25,54.2
4271,113.1,50.01
4272,167.25,54.2
4273,167.25,54.2
4274,143.19,34.63
4275,177.7,208.2
4276,166.5,54.28
4277,312.22,223.95
4278,302.28,258.38
4279,302.28,258.38
4280,221.36,259.63
4281,182.79,41.05
4282,296.14,288.51
4283,302.28,258.38
4284,143.29,119.14
4285,171.13,116.58
4286,143.29,119.14
4287,143.29,119.14
4288,232.25,90.53
4289,242.61,400.07
4290,148.09,116.43
4291,442.93,447.76
4292,366.65,424.38
4293,366.65,424.38
4294,235.59,396.42
4295,245.9,126.3
4296,367.13,440.58
4297,366.65,424.38
4298,2335.24,109.19
4299,2590.99,105.34
4300,2335.24,109.19
4301,2335.24,109.19
4302,907.19,177.62
4303,390.97,55.17
4304,1771.49,141.19
4305,231.02,103.78
4306,191.45,97.96
